order_id,customer_id,order_date,product_id,product_name,category,quantity,price_per_unit,total_price,payment_method,shipping_address,status
ae9f5cc1-2b4e-44f1-b42c-5ace17c7b03f,19d031b2-26d6-46a9-bac0-41e0a164c034,2024-09-06 14:03:29,1047,painting,Home,3,412.05,1129.44,Credit Card,"13216 Jennifer Ports Suite 481
Josephton, UT 86071",Delivered
e46a5537-8518-4253-8ecd-2e15055912b6,e54dcbdf-52d6-41e1-b3d0-7a4c346c7324,2024-02-03 16:13:17,1032,human,Home,5,738.69,2765.28,Bank Transfer,"1324 Teresa Ridge Suite 391
Brownland, WV 05341",Pending
e41a5ca6-c91f-4d5b-a0d2-f8b81a6a140c,4a390749-b218-4a82-b7a9-d794934aee85,2024-01-30 18:41:17,1029,company,Clothing,1,649.91,1682.72,PayPal,"819 Rivera Center
Jonton, PR 21593",Cancelled
5362e39b-e7ce-4d18-ab18-6b06ed84d87f,8ba1617f-0132-4dfd-b04f-f653065f232a,2024-08-29 05:57:48,1008,suggest,Clothing,3,194.77,4979.25,Bank Transfer,"440 Carrie Branch Suite 279
North Audreyton, HI 06114",Pending
9b041c6a-1104-4f0e-94b2-4ad660be9ab5,89071292-fb5b-474c-9c76-2fc39fb06d67,2024-08-15 01:50:14,1083,audience,Home,2,438.07,213.57,PayPal,"564 Tonya Shoals
Valenzuelastad, NH 99177",Shipped
8b272f33-2846-432e-837f-359b0e91dd3d,c2c15d24-dff0-487e-8ea6-f5f0175230f1,2024-06-16 20:33:23,1008,small,Electronics,2,934.13,2481.09,PayPal,"18075 Margaret Stream Suite 589
Duncanstad, NJ 05574",Cancelled
4b366831-b9c4-4afb-aca5-5aa5b30841a5,0547a7b2-eb2d-4428-8ee3-3f54f63231aa,2023-12-18 16:42:01,1099,can,Clothing,5,869.82,510.2,Bank Transfer,"0566 Ronnie Mews
West Brianmouth, ID 97710",Delivered
12799977-d744-4304-af75-c334931629ef,05298a21-5f07-4aaf-8c45-be0414703232,2024-06-22 17:18:34,1036,international,Toys,5,474.38,4214.55,Cash,"39201 Michael Rapids Suite 876
Dennisview, AK 32584",Shipped
dd4646e2-d4ca-4000-ad3f-119629a4259d,89bb4e84-2ffe-413e-a17f-d4ccf73a7d40,2024-06-15 17:38:54,1002,positive,Toys,4,107.46,1199.49,Credit Card,"70300 Dean Centers
Jamesside, KY 13667",Pending
375addf1-e978-4100-bf4a-90cb1a9807ed,6cdab877-4561-4440-a962-325c76cc72ce,2024-01-17 09:54:55,1099,treatment,Electronics,3,123.62,2419.32,Bank Transfer,"901 Carlson Knolls Suite 110
New Lauraborough, RI 02946",Pending
e07d0d00-0d3e-49d7-9716-50915b674392,2d0b8886-4244-47a4-b982-39ad9ed4863c,2024-01-01 06:14:07,1069,bit,Toys,4,444.04,752.26,Bank Transfer,"781 Fletcher Lights
Adamborough, WV 36903",Delivered
f5ac5318-0c07-44ba-901f-743aa860bca3,bebaeca4-5e68-4d6e-b1ca-01530773a717,2024-10-13 20:09:54,1087,affect,Clothing,5,943.29,1486.68,Credit Card,"4272 Jensen Walk
Marshallstad, TN 95013",Shipped
e0d3e575-9bab-4c85-a29b-a1e63c25041e,d28d53ba-2ec6-4dc9-9bb3-bb13a44a258e,2024-04-24 20:49:55,1044,election,Home,4,75.01,1926.6,Credit Card,"3523 Anderson Spur Apt. 422
Evansstad, OH 03640",Pending
955a1298-d223-43a9-b392-8c7fe032e19c,2c2dfb0b-4892-4b8b-bc0b-9dc3a8a5da8f,2024-04-10 22:43:54,1097,this,Toys,1,714.86,78.62,Credit Card,"2601 Jesse Springs
Lake Stacy, OH 63541",Delivered
e3239561-f2ca-4b7a-88ca-c912edfd1d2d,e9d48189-d623-467a-b387-aba3a778a803,2024-01-16 11:15:03,1077,leg,Books,4,31.22,4547.6,Bank Transfer,"Unit 2408 Box 6574
DPO AP 34665",Cancelled
dc786a33-97f2-46d8-aa31-6e81774e024e,2c8778db-87f2-4522-bb71-ac5846e68145,2024-11-04 15:00:42,1036,town,Toys,2,492.8,152.47,Bank Transfer,"66815 Ryan Wall
Jonesside, CT 35729",Pending
764f96a5-acd2-41bd-852c-2bf49a6b089f,a11d43f0-0984-42dc-bba5-5cd89e2948a4,2024-01-29 19:19:13,1084,goal,Electronics,2,301.27,496.88,Cash,"9931 Watson Inlet
East David, VA 39545",Shipped
eeb622fe-12a7-42b8-9df5-5817cc5fcae0,69678529-6a0e-4264-9ec5-318789565acb,2024-10-23 11:56:23,1007,home,Home,5,486.41,258.69,Cash,"105 Maldonado Square
Davisburgh, MS 24999",Delivered
4d6c46df-b273-43fc-a6f9-c2948d15dd62,63ad106d-883c-4c41-af10-be4cec98e4f3,2024-04-07 00:48:27,1098,ability,Home,1,37.52,4016.95,Credit Card,"329 Soto Viaduct
Lake Tinaton, VI 22330",Pending
7cad07a8-379a-4083-921f-762de75aaabb,4a3de012-5822-46b3-ba02-20ae0590e6e0,2024-09-29 12:23:59,1069,including,Clothing,4,489.33,2033.04,Bank Transfer,"4560 Turner Springs
Dennisville, GA 56800",Shipped
aea38179-d938-448d-bf7d-bb137ef86b3e,16e29259-34ee-404b-9de3-98b14abf91dc,2024-05-24 19:35:58,1053,opportunity,Home,1,230.55,2307.48,Credit Card,"90204 Baker Mission
Kimfort, MH 35027",Delivered
51542cb5-c55f-4813-b80b-8579856b4308,160d9b78-d2a6-46dd-81bf-3f01fd78c6b7,2024-04-03 01:57:50,1056,bar,Home,4,746.44,1039.76,PayPal,"9660 Jacqueline Square
East Veronicaberg, ND 77381",Cancelled
a31bc0dd-3bc4-4e9e-9c0c-63a00ca66677,4c490878-d3f6-4a24-90ca-495683bdedee,2024-04-23 20:49:51,1100,car,Home,1,161.68,1972.56,Credit Card,"2241 Anthony Shores Apt. 880
West Christopherstad, GA 03373",Cancelled
4686e000-f911-4b9f-8322-83ab9c4ec74e,a4c5b3f2-7d5e-4064-9d64-25cf1c578cbb,2024-08-17 00:15:22,1061,wear,Home,1,697.16,3859.65,Credit Card,"8318 Hughes Drive
Leemouth, MP 79574",Cancelled
a25a898a-7c36-4e5e-940b-cbc6b2b008b5,2da22963-87ab-454c-b41e-ab1724988e8f,2024-08-27 21:12:45,1000,during,Electronics,5,927.53,3174.36,Cash,"04165 Rodriguez Ways
Curtisfort, CO 44400",Delivered
1a187aaf-1d42-48c6-b66f-1f787448250b,691889f1-ab1c-43a3-8e02-b8d542d16eea,2024-01-15 22:55:09,1042,glass,Electronics,2,714.42,2600.68,Credit Card,"4679 Crystal Plains
New Derekhaven, NY 45181",Delivered
15d466a5-fe01-4d28-bf6d-60d30b48088c,3fc46db4-fb01-4bd0-94b6-18b3c55eebbe,2024-08-01 03:47:02,1065,mission,Books,2,705.36,636.92,Credit Card,"062 Marvin Square Apt. 960
Pricechester, VA 04525",Delivered
3b75c405-19d7-415c-aa2b-e9e98de2308d,3965c8f2-751a-4d66-a086-8349d4c5509e,2023-12-29 10:35:00,1034,factor,Electronics,2,97.02,227.82,PayPal,"6706 Caitlin Port Apt. 184
New Carlosport, FM 35787",Shipped
6b9ddac1-76e7-4880-9c0e-b0ab0c8a8d19,c1ccc264-44f1-46f9-b8d3-bcc96a8a77e5,2023-12-14 04:08:22,1065,recently,Electronics,4,505.65,4.53,Cash,"0766 Abbott Plain
South April, ND 84367",Pending
c9b41a18-e721-4dc8-a1c2-d0caac5e0ba8,d804ed7b-58a9-46c3-9829-6d2447fe34ca,2024-10-27 15:10:27,1098,why,Clothing,3,76.68,884.36,Bank Transfer,"8389 Cole Loaf Apt. 511
North Carolstad, WV 22885",Shipped
fd7491f9-24f4-404d-b228-cae9735188b0,a9cb49bd-c7be-43f6-b406-504707d78de6,2024-10-06 23:25:34,1059,project,Clothing,4,969.24,2118.64,PayPal,"USS Finley
FPO AE 58259",Cancelled
679b503e-c78c-497f-8c22-95bbe9e262d5,0b099714-5912-4e34-96bd-a58cb7ead088,2024-08-28 03:29:53,1077,never,Home,3,182.57,1991.4,Cash,"78638 Steven Ways Suite 251
South Michael, AZ 18469",Delivered
0e0e8781-83f3-488d-9076-2f2f340eeb16,8a0bfbfb-ecc4-4a16-8fca-0643a2f37e1c,2023-11-26 12:11:43,1078,character,Clothing,1,97.83,384.14,PayPal,"905 Jonathan Trail
Port Heathermouth, ME 66575",Delivered
ebdcbc84-e036-4c61-b0c5-829e6d6af77e,714cefed-6e5a-4d16-8c7a-6c4f37049186,2024-09-20 01:42:33,1021,without,Toys,2,744.7,2483.37,PayPal,"46179 David Loaf
East Greg, AR 21022",Cancelled
b1dfeb65-f517-40e1-8c73-722d97bbade9,0fe30d5f-6c9e-4354-818d-2f4d76a2dcfa,2024-09-16 02:03:54,1099,blue,Electronics,2,160.47,1212.54,Credit Card,"9038 Aaron Hollow
Brownbury, WV 90142",Delivered
14ced0dd-7437-4f54-b0b3-14586a129b8e,21b12edc-b0d7-443d-b7bc-45d1edd96e89,2024-07-11 11:28:08,1097,must,Clothing,3,308.84,292.02,Cash,"756 Jessica Via Apt. 530
Jacquelineborough, MT 72871",Shipped
5e69a242-1baf-43a8-a0a6-e74ab6d68259,366864b0-55c2-465c-a784-a827a4fc773b,2024-04-17 06:15:27,1022,deal,Clothing,3,394.11,3621.15,Bank Transfer,"91150 Conrad Stravenue Apt. 838
Matthewton, VA 53782",Cancelled
b9662241-b07e-4da8-b8e4-189cc22da34c,647d8b01-47e8-4ea9-bf4a-654256d893de,2024-10-05 09:21:46,1095,car,Toys,5,338.21,1991.12,Cash,"1274 Hernandez Motorway Suite 916
New Carrieburgh, ID 01691",Cancelled
9ff0c018-b7a7-4528-b6b6-f115cd34ba95,091d9414-306f-4584-947c-d973a44a3921,2024-04-29 11:28:09,1030,hear,Books,4,354.94,2458.86,Credit Card,"9250 Michael Harbor Apt. 528
Caitlinbury, NM 00803",Cancelled
d83a4988-054b-44a2-9faa-74c67cdd43b1,cf3d0374-72cc-4adf-98c1-89d48ac348b3,2024-11-11 13:59:31,1001,care,Toys,3,736.21,160.06,PayPal,"505 Clark Fields
South Dawnburgh, NV 04228",Delivered
1260f50e-1c5b-470e-a67d-d592280e4043,80bab70e-fdfa-4317-9c52-7afe60aeb882,2024-03-20 05:55:02,1043,quality,Home,2,426.44,2446.47,Cash,"819 Joshua Course Apt. 970
Nathanmouth, DE 02091",Shipped
53ab3777-64b0-468c-a424-9865601e3f61,e8377d82-f312-4675-b491-2cd398f01058,2023-12-28 14:09:34,1054,now,Clothing,5,606.61,2189.28,Cash,"4415 Kelly Tunnel
Daltonview, MO 53927",Shipped
59cb5727-e731-4489-9855-8a610944936b,947ca997-bc11-4879-bb7e-ba4827ef860b,2024-06-16 19:30:10,1049,rather,Electronics,2,259.38,1299.9,Bank Transfer,"479 Jackson Spring Suite 835
Lake Nina, PA 97623",Pending
e2b01d22-3dc2-45b8-bf2e-0d05a430959b,aa3ef4df-0d19-470f-9cd1-3ae64687a2d7,2024-03-20 01:30:37,1082,some,Home,4,398.86,3546.75,Bank Transfer,"85353 Rivera Pass
East Eric, NM 86073",Delivered
880bc930-8391-415e-b518-12a576775301,6beba3f2-8898-4ea9-a619-49fe026ba4ad,2024-02-28 10:51:44,1079,recently,Home,1,31.65,1217.85,Credit Card,"15121 Hardin Fords
New Penny, IL 18380",Shipped
5ba5f02c-a858-46fb-a0ee-a8798d7bff3e,f7142a6e-31d8-4a5f-bd40-3361bac8091e,2024-05-18 01:41:56,1009,especially,Electronics,5,308.19,41.18,Cash,"10674 Meyer Pass Suite 259
West Heatherborough, UT 46807",Pending
9ec23142-d7eb-456c-9b6c-ba7bebaecb00,3ce26b8f-8c1c-43a2-8494-4adb69aa9deb,2024-10-08 13:58:01,1059,story,Books,5,550.42,574.1,Cash,"53607 Hernandez Roads
East Tasha, AK 67398",Shipped
7214249d-52cd-41ad-8ce5-e4c017ffe511,47799437-3770-416a-831c-95ff20a91250,2024-05-15 10:43:07,1028,trouble,Toys,5,470.98,4027.1,PayPal,"Unit 3916 Box 5238
DPO AP 66169",Pending
c00ad9d6-439e-47d5-9683-3772b9de1cb5,bf7a2f75-f866-44f3-8c44-652063062527,2024-05-21 12:04:52,1086,nothing,Toys,4,18.44,2114.1,Cash,"5420 Carr Cove
Lindabury, ND 71114",Pending
ea8184fa-eaaa-4fcd-aca6-7b3bb35a92ef,302f4684-03dc-487d-ae40-675f0b3ca0f8,2024-04-22 06:50:16,1050,for,Home,4,426.1,1519.08,Bank Transfer,"548 Rosales Grove Apt. 288
Jasonchester, UT 71111",Shipped
5552c1d1-c2e9-48f7-9702-4a3e70470a61,5e5ddc43-3743-4a4e-b666-31fb0cbbb4f4,2024-06-05 16:26:45,1072,later,Toys,1,44.77,703.41,Cash,"76547 Jose Spurs Suite 866
South Davidtown, TX 86458",Pending
93a49fe7-d1fe-4c80-b76c-3db9e221f0c0,e4c770a6-daf9-4db1-be1e-1663e9861c2a,2024-11-09 22:02:16,1100,bar,Toys,3,976.63,1632.52,Bank Transfer,"98106 Kelly Mountains
Port Joshua, NH 74643",Delivered
98e51c37-1691-4913-b342-dd45b120bf55,cbed4356-a392-4757-8f22-89d277fb7e13,2023-11-28 10:07:49,1060,they,Home,2,970.79,1129.05,Cash,"5219 Woods Roads Suite 999
Scottfurt, LA 68836",Shipped
1f4dd847-7f43-4f36-8610-a4eb49a78093,35870e63-34c9-4a1e-b925-1908e934448a,2023-12-06 18:22:47,1087,those,Electronics,1,330.4,720.1,Bank Transfer,"7889 Romero Knoll
North Jessicafurt, MN 01454",Shipped
2d17fc3c-9aec-4003-b9c6-f9d350452cdf,b74ff2b0-7f49-4a6a-a2b4-1d8a13d7103c,2023-12-01 11:55:43,1067,national,Books,3,147.1,837.38,PayPal,"16860 Thomas Via Apt. 723
Bakerton, NM 92152",Cancelled
e3844edd-86d1-4465-91bf-12709c2ee55d,3899a53b-a5e0-429f-84bb-7bf96e45ed98,2024-06-15 15:26:33,1072,hot,Clothing,1,469.53,870.38,Cash,"PSC 5267, Box 1665
APO AA 16287",Delivered
85826279-95b3-4b69-9234-2123137f8e16,af4fdd87-9bab-414b-9814-a28877ac6a89,2024-01-03 13:22:26,1080,field,Electronics,2,412.3,2688.24,Cash,"23822 Melissa Fort
Brownmouth, GU 35277",Delivered
f27d0a3b-f757-4f3e-a339-2cd077919835,25a4a452-78e2-49fa-8c36-2b648a9cec47,2024-01-05 10:52:44,1049,wonder,Books,5,211.73,672.08,PayPal,"72635 Myers Plains Apt. 556
Nguyenshire, MI 03723",Shipped
239e5e1f-15ad-4b2b-9713-fb2621bfabfe,3841f248-4d1e-4dad-9a82-bc0e0b4dd8e5,2024-07-17 01:26:17,1055,know,Books,5,488.52,3008.12,Credit Card,"35556 Taylor Shoal
Lake Reginamouth, UT 07841",Cancelled
6e83aeb7-7b06-4acc-9847-68095747a4a2,94c741d8-feea-43b4-9575-2b164b71d6cd,2024-07-08 16:53:34,1024,husband,Electronics,3,380.07,3126.92,PayPal,"134 Anderson Fork Suite 270
Waltermouth, OK 21023",Shipped
b97a44f4-0d0f-463f-bebf-e720219818b5,b753e529-f3e7-48eb-8670-ccfbcd7c4fb1,2024-04-07 01:42:09,1075,water,Clothing,3,433.32,1909.5,PayPal,"316 Hawkins Ranch
South Tommouth, OK 82697",Pending
e954d574-9087-469e-8b18-0e81d0cb7f3d,b8d48c06-6e52-49b1-8039-2fccb9b473b3,2024-01-15 06:39:58,1037,least,Electronics,3,995.51,401.6,PayPal,"8678 Harold Bypass Apt. 140
Toddshire, ND 30310",Shipped
e761a9ed-7a2d-4322-8604-9a10453fd841,63f686c0-6afc-47e3-ba2d-6896d1f58b07,2023-12-21 06:18:29,1076,sure,Books,2,457.42,3458.0,Cash,"977 Brian Tunnel Suite 928
Adamsland, ID 81885",Pending
16982afb-a2d2-4f27-8d7d-82ebb4985b0b,367ec373-c2ba-4b34-b0be-0cad0cbe0b3e,2024-08-12 19:02:09,1040,few,Clothing,5,447.91,2450.85,PayPal,"969 Jacobs Mission Suite 204
North Austin, PW 35731",Pending
df548ef0-b49a-4d74-86f8-922625f4dff9,82d90aae-9d55-4b4b-9704-a7578f924606,2024-03-17 00:05:51,1041,natural,Electronics,4,345.85,1628.43,PayPal,"57994 Knight Shores
Nicolehaven, WV 33364",Shipped
ee9333ea-452a-4581-a7ac-0b1e2b0896de,c09b3ff2-7790-4448-9a00-ab66c548e1f4,2024-04-13 01:19:42,1059,word,Home,1,665.76,870.46,Cash,"8753 Bobby Junctions Suite 977
Robertsonburgh, NM 19904",Shipped
130c44dd-ce97-421a-b301-aee94c04f610,542f94a2-82a3-4913-bc4e-a98d426b8a88,2024-07-29 23:54:32,1050,question,Books,3,608.35,720.68,Credit Card,"Unit 9114 Box 8534
DPO AA 53226",Delivered
08be655f-a8e9-45ee-b3ae-3322fc650013,0721bad0-f1ca-4682-b255-4bf48fe0ac6c,2023-12-12 17:44:55,1008,market,Home,2,952.18,1378.88,PayPal,"491 Parks Field Suite 407
Tracytown, DE 95412",Pending
171bca98-1d0d-4a26-ab7a-758a5ffeff8d,5717bc8b-267c-4af6-9373-2b2112587e94,2024-09-25 11:51:59,1054,economic,Clothing,1,611.37,566.28,PayPal,"0552 Matthew Row
West Jessica, PW 65507",Cancelled
be006fcc-59a2-42a7-9b63-543dc2f9c936,e37a8d53-8e0d-48f8-8c23-6d76cbc808b7,2024-01-10 17:24:38,1001,travel,Electronics,5,346.94,1594.86,Cash,"7805 Anthony Tunnel
Lake Aaron, HI 81217",Delivered
d0803878-732a-4e11-a824-24e0f6ed759b,b6b1c35c-cf66-496b-9334-e1c8a1e41d27,2024-05-27 16:28:00,1081,ask,Books,1,200.74,1806.38,Cash,"5144 Jacob Prairie
Christinabury, GA 44183",Delivered
1cfb456b-7ea4-4fe4-8f9c-81cd32f2b2b9,a5713752-dcd5-404a-91e8-c8e6ca9f3ee5,2024-10-19 09:50:17,1034,class,Electronics,3,656.0,2651.6,PayPal,"8786 Valerie Valleys
West Barbara, TX 18436",Delivered
d53906dd-4aa5-4100-8bc0-1c47a445fc8d,197ab655-5ce4-4770-89d3-98c73bea8d46,2024-11-03 09:46:33,1007,seem,Home,5,507.64,665.88,Bank Transfer,"41678 Flores Centers Suite 543
Mossville, DC 89405",Shipped
fabfa83d-1013-41cc-9207-3e010e451fa6,39b97458-1d19-47a3-9b2c-4a63c3c81ddb,2024-04-30 20:11:15,1094,least,Toys,2,860.08,58.18,PayPal,"60309 Reynolds Cliffs
Rachelhaven, PW 97412",Pending
f7052579-6360-44e1-b187-5d7f132bac7c,a58c01ab-6e89-4cf5-be97-22f817022508,2024-09-16 03:01:17,1072,share,Books,4,705.42,253.15,Credit Card,"2092 Jacobs Square
Valdezfort, SC 64491",Cancelled
96276a3b-0f3c-4cc0-87ba-bc140d6f0a1a,25915dd2-706c-4165-a56a-43a44a9b06a2,2024-09-30 05:54:20,1031,imagine,Home,4,649.31,531.93,Bank Transfer,"Unit 0403 Box 8241
DPO AE 79746",Cancelled
c3770330-c50a-4b21-bbb9-2740fc6ee924,e9990e98-4ba9-4739-8b0f-438f2c9db7c1,2024-04-13 22:48:37,1079,cell,Toys,3,502.79,1232.74,Cash,"564 Christian Junctions Suite 734
South Robertfurt, MH 97109",Pending
9ebc80ce-856c-4b24-8689-e5bfa8421fef,5efb646e-e174-49f1-b61e-6265ad854d78,2024-10-10 19:13:36,1096,peace,Home,2,917.57,3126.0,PayPal,"415 Kara Estates Suite 957
Debraview, MH 09753",Cancelled
56b875ad-ba6d-44c5-ba07-70bac4c48610,564ece2a-36e8-41aa-8054-1a778bce9cb7,2024-09-11 06:16:20,1086,protect,Toys,2,177.71,238.86,Credit Card,"08888 Johnson Port
Sharonfort, UT 66261",Cancelled
08b1e075-abee-4155-9863-620996531a0d,18273eb6-1b2c-459c-957b-1456d2bf4b24,2024-05-20 21:47:59,1024,not,Electronics,2,54.36,961.68,PayPal,"3834 Jennifer Lodge
Cruzmouth, MP 11226",Delivered
1f3ce6b9-6dfc-456b-bd45-9f0d03a3e9ea,44be9b16-63a6-4f2f-80da-70be4c8f845c,2024-02-10 07:19:30,1090,mouth,Home,2,445.47,975.69,PayPal,"88107 Scott Ramp Suite 517
Port Justin, KS 00703",Pending
84c5ed09-29cd-4b8e-a65d-a3695b0011ea,2ea8b961-829a-4c20-b238-359d6c99c384,2024-03-22 18:51:59,1087,nation,Home,2,613.43,1330.96,PayPal,"21562 Amanda Station
Ryanton, MN 07142",Cancelled
21e945df-addc-4ed3-af01-7e780181df10,5fb3130d-c468-477b-a3ef-eac278a1cf1d,2024-03-01 04:16:25,1009,practice,Electronics,4,569.26,1138.44,Credit Card,"991 Melissa Inlet
Lake Victorton, AR 26203",Shipped
eab3e145-e1ee-4ced-844d-8d4c5cdc2ccc,fea703b4-6c5c-4505-9553-eca51aa57f88,2024-09-11 05:34:26,1018,political,Clothing,1,369.43,1796.82,Cash,"PSC 0680, Box 0872
APO AP 50682",Shipped
2006202a-e0c9-481c-87d8-a4ffaa9efd0f,f7b989da-0336-431d-992d-9da3bd8a1213,2023-11-24 13:40:07,1066,agreement,Electronics,2,260.97,3701.0,Cash,"74550 Brian Falls
Port Markshire, TX 14889",Shipped
1ed77718-22fc-4ab4-9625-aca892fc330a,84489889-65a0-40c6-a8e4-5d77ad49c70e,2024-01-28 12:07:58,1050,compare,Electronics,1,847.77,2724.27,Bank Transfer,"8024 Sarah Isle Apt. 138
Lake Chasetown, DC 86494",Shipped
1dbd0a02-3f92-4917-ab21-5d755acb700f,e6ec117f-06fc-4d98-8434-b430615243d7,2024-02-04 19:57:38,1000,model,Electronics,1,187.52,2.03,Bank Transfer,"7364 Montoya Islands
Port Michaelport, MA 59792",Pending
6f81112a-e9d5-4b86-b019-d4047c07813d,cd9c3c1e-ba8a-42cc-b09c-bca844b5be76,2024-03-14 20:55:06,1064,several,Books,4,718.88,1743.55,Credit Card,"89895 Webster Drives
Lake Daniel, SD 11248",Shipped
5d69c53a-74a5-4e2e-8d8d-3ad3e944ac90,9d108e97-473c-4efc-b299-88c4b3bfd548,2024-05-05 15:58:47,1012,hospital,Toys,1,888.77,1951.86,Bank Transfer,"5936 Strickland Groves
Norrisshire, NV 02824",Shipped
1ea294b6-9486-45f2-8bae-f8d9149e5e27,9d04b0ab-c531-454e-ac38-78132faa8ac7,2024-07-06 16:36:59,1058,member,Electronics,1,566.05,285.88,Credit Card,"2749 Lopez Village
Dunnfurt, OK 22406",Delivered
1a84ca6b-e258-4627-afa7-ce721d226903,af24d47e-b491-4f60-8c10-b13b1be14d95,2024-06-26 14:48:28,1018,activity,Electronics,3,282.62,565.08,Bank Transfer,"47353 James Springs
Gabrielleview, ME 16895",Shipped
8dcf8154-8e83-4495-9a9e-0ed8e2280fc0,803a2856-28a5-4712-9d5e-ad2a07cf94d7,2024-07-28 05:18:04,1026,avoid,Clothing,5,623.2,4074.95,Cash,"87399 Hubbard Circle
Ellisburgh, PW 20524",Pending
71708869-4fa7-41c8-9a0c-b32d39d12dde,98377a32-e94b-4c93-a606-4fc325170ef1,2024-08-07 23:43:49,1080,investment,Electronics,4,780.92,775.93,Cash,"501 Danny Fall
Howeville, WA 04005",Cancelled
9a31b7b9-027e-4ad9-8e63-5914ab67e502,fd276134-1c5b-430b-94d9-cd6c209a0e38,2024-08-04 21:03:50,1042,growth,Books,2,613.41,1224.52,Cash,"5062 Christopher Throughway
New Sylviaville, MA 48594",Pending
920a7a39-56e9-4ac7-8ef0-9e8925cd2f7d,93a0352b-f793-4fae-b170-90f807ec3d8a,2024-07-01 19:20:36,1032,personal,Books,5,744.68,2709.18,Credit Card,"224 Harris Station
North Joshuachester, IA 64662",Delivered
5eebfac0-2d64-475f-80bf-faa0c5ab25a7,4bbfca78-4706-45e8-8826-958b114a843f,2024-04-12 21:39:34,1088,PM,Electronics,2,53.29,121.68,Credit Card,"758 David Light Suite 166
North Johnland, WY 81614",Cancelled
eb02f6b2-3c70-44b9-85ca-4b81774d8945,75160e10-9bb2-40cc-8a54-b11ef1f0b962,2024-10-01 11:08:21,1023,common,Books,4,942.43,485.56,Bank Transfer,"99354 Sarah Spring
Ryanfort, FM 85002",Delivered
3132a84c-9311-4631-b797-23de62823a2e,aa276096-d609-4634-86a6-7c7c0149ae17,2024-02-16 23:36:36,1030,address,Clothing,4,899.53,2340.55,Credit Card,"745 Robin Common
South Juliabury, IN 67610",Delivered
e72e5673-fa02-4913-b0fc-49e79068d862,96575407-1d1d-4c8a-9c12-788a93a7d69b,2024-01-08 04:39:21,1038,occur,Books,4,883.23,2216.72,PayPal,"4833 Hays Flat
New Kelly, CT 18903",Cancelled
d3471cbe-25c6-42df-8d86-c23880ce21b9,3dbd4728-03e7-4af9-88df-677859347c37,2024-07-11 05:59:54,1056,small,Toys,5,163.9,1205.6,Cash,"85364 Johnson Prairie Apt. 534
Kimberlybury, CA 19683",Pending
0be46db9-0f56-4a90-8eb1-878c90ef0462,c9723585-e8bb-478f-93ae-44028f546d97,2024-11-14 21:41:37,1051,box,Toys,1,361.0,2653.45,PayPal,"625 Hernandez Forks Suite 899
Brownport, NJ 82762",Delivered
85bc5564-1116-4a02-a141-dbbe2d832b5a,abb54eb8-506c-4854-be89-aa2f8ef6be6d,2024-08-13 18:58:49,1082,meet,Home,5,720.74,599.47,PayPal,"Unit 0540 Box 5518
DPO AA 60640",Delivered
939176f8-7914-434b-b107-11e14109fc8f,a6066195-1332-42c4-90ab-ff62f7e31adb,2024-05-15 10:11:10,1009,town,Electronics,3,586.93,1983.0,Bank Transfer,"20528 Jennings Station Suite 972
Port Richard, TN 63258",Delivered
5ab2405e-fb05-47f4-9ce3-8454f40de6b2,22500067-9a81-4a03-b103-3a41e5f262a2,2024-01-25 09:30:28,1034,list,Electronics,1,373.43,825.76,Bank Transfer,"399 Steven Village Apt. 537
Williamstad, CT 52839",Pending
f1a8ab92-4cb8-4c12-8f86-d58bfc510250,b9fed5e7-f2e8-4930-8cec-de404ee9618a,2024-03-01 11:56:00,1015,relate,Books,1,368.7,1431.48,Cash,"708 Lori Parks
East Brandonshire, PW 67430",Delivered
a22a9511-bead-4d84-8718-eece0fc5ad10,a59104d1-50eb-4b01-a431-0a503b40f6c3,2024-07-26 05:04:40,1040,film,Clothing,1,467.73,1933.29,Cash,"304 Watkins Key
Dianaview, SD 30340",Cancelled
8d8a41d6-0c87-47b2-b604-f61b2b0b9d91,33c39219-9648-4e38-bdab-cb2b63ec72e2,2024-01-31 08:54:42,1082,itself,Books,2,247.98,559.37,Credit Card,"00696 Francisco Crescent Suite 293
West Carlahaven, GA 19486",Delivered
ac39b3fc-fbf5-40c4-86fe-6b612c47b7fa,14d08706-0124-4833-99da-c68b5b2e7aec,2024-08-17 00:44:59,1011,would,Home,3,796.77,677.3,Cash,"9052 Tanya Port Suite 841
Carlchester, SD 61381",Cancelled
f4c48790-7e96-4e94-98e2-10fd5bbc02a1,15571370-9602-4730-9ed7-f4af7a5e6c1d,2024-01-18 14:20:58,1029,month,Toys,3,554.69,1435.24,Credit Card,"854 Santos Stravenue
New Markberg, NJ 22062",Shipped
df2f3246-7ba0-42e1-8eb4-477fc1854c54,c39c18ca-4a7e-47c5-bf05-c5b05a5a7214,2024-06-09 05:41:07,1066,during,Clothing,4,530.24,2019.76,Cash,"52908 Blair Isle
Lake Matthewborough, WY 54698",Shipped
3915a5d5-7c31-4f5b-b942-a422d9571836,59a19417-be97-44aa-8902-6b9f9d89ae82,2024-04-20 01:29:15,1027,their,Books,2,618.4,3266.12,Credit Card,"2302 Daniel Tunnel
New Sheilahaven, AZ 41893",Cancelled
